Name,Date,Active cases,,,,,,,
宁夏回族自治区,2020/3/25,0,100,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/24,0,100,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/23,0,100,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/22,0,100,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/21,0,100,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/20,0,100,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/19,0,100,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/18,0,100,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/17,0,100,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/16,0,100,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/15,2,97.333333,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/14,2,97.333333,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/13,3,96,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/12,3,96,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/11,3,96,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/10,4,94.666667,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/9,4,94.666667,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/8,4,94.666667,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/7,4,94.666667,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/6,4,94.666667,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/5,6,92,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/4,6,92,0,0.001190221,84018,,0.011902211,0
宁夏回族自治区,2020/3/3,5,93.243243,0,0.001174352,85153,,0.011743515,0
宁夏回族自治区,2020/3/2,5,93.243243,0,0.001174352,85153,,0.011743515,0
宁夏回族自治区,2020/3/1,4,94.520548,0,0.001158482,86320,,0.011584819,0
宁夏回族自治区,2020/2/29,4,94.520548,0,0.001158482,86320,,0.011584819,0
宁夏回族自治区,2020/2/28,4,94.444444,0,0.001142612,87519,,0.011426123,0
宁夏回族自治区,2020/2/27,4,94.444444,0,0.001142612,87519,,0.011426123,0
宁夏回族自治区,2020/2/26,6,91.549296,0,0.001126743,88751,,0.011267427,0
宁夏回族自治区,2020/2/25,10,85.915493,0,0.001126743,88751,,0.011267427,0
宁夏回族自治区,2020/2/24,13,81.690141,0,0.001126743,88751,,0.011267427,0
宁夏回族自治区,2020/2/23,15,78.873239,0,0.001126743,88751,,0.011267427,0
宁夏回族自治区,2020/2/22,23,67.605634,0,0.001126743,88751,,0.011267427,0
宁夏回族自治区,2020/2/21,23,67.605634,0,0.001126743,88751,,0.011267427,0
宁夏回族自治区,2020/2/20,27,61.971831,0,0.001126743,88751,,0.011267427,0
宁夏回族自治区,2020/2/19,29,59.15493,0,0.001126743,88751,,0.011267427,0
宁夏回族自治区,2020/2/18,28,60,0,0.001110873,90019,,0.011108731,0
宁夏回族自治区,2020/2/17,35,50,0,0.001110873,90019,,0.011108731,0
宁夏回族自治区,2020/2/16,37,47.142857,0,0.001110873,90019,,0.011108731,0
宁夏回族自治区,2020/2/15,37,47.142857,0,0.001110873,90019,,0.011108731,0
宁夏回族自治区,2020/2/14,43,35.820896,0,0.001063264,94050,,0.010632642,0
宁夏回族自治区,2020/2/13,40,37.5,0,0.001015655,98459,,0.010156554,0
宁夏回族自治区,2020/2/12,34,41.37931,0,0.000920438,108644,,0.009204377,0
宁夏回族自治区,2020/2/11,31,41.509434,0,0.00084109,118893,,0.008410896,0
宁夏回族自治区,2020/2/10,36,26.530612,0,0.000777611,128599,,0.007776111,0
宁夏回族自治区,2020/2/9,32,28.888889,0,0.000714133,140030,,0.007141327,0
宁夏回族自治区,2020/2/8,30,33.333333,0,0.000714133,140030,,0.007141327,0
宁夏回族自治区,2020/2/7,38,11.627907,0,0.000682393,146543,,0.006823935,0
宁夏回族自治区,2020/2/6,39,2.5,0,0.000634785,157534,,0.006347846,0
宁夏回族自治区,2020/2/5,33,2.941176,0,0.000539567,185334,,0.005395669,0
宁夏回族自治区,2020/2/4,33,2.941176,0,0.000539567,185334,,0.005395669,0
宁夏回族自治区,2020/2/3,30,3.225806,0,0.000491958,203269,,0.004919581,0
宁夏回族自治区,2020/2/2,28,0,0,0.000444349,225048,,0.004443492,0
宁夏回族自治区,2020/2/1,26,0,0,0.00041261,242360,,0.0041261,0
宁夏回族自治区,2020/1/31,21,0,0,0.000333262,300064,,0.003332619,0
宁夏回族自治区,2020/1/30,17,0,0,0.000269783,370668,,0.002697835,0
宁夏回族自治区,2020/1/29,12,0,0,0.000190435,525113,,0.001904354,0
宁夏回族自治区,2020/1/28,11,0,0,0.000174566,572850,,0.001745658,0
宁夏回族自治区,2020/1/27,7,0,0,0.000111087,900193,,0.001110873,0
宁夏回族自治区,2020/1/26,4,0,0,6.35E-05,1575338,,0.000634785,0
宁夏回族自治区,2020/1/25,3,0,0,4.76E-05,2100450,,0.000476088,0
宁夏回族自治区,2020/1/24,2,0,0,3.17E-05,3150675,,0.000317392,0
宁夏回族自治区,2020/1/23,1,0,0,1.59E-05,6301350,,0.000158696,0
宁夏回族自治区,2020/1/22,1,0,0,1.59E-05,6301350,,0.000158696,0
青海省,2020/6/1,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/31,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/30,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/29,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/28,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/27,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/26,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/25,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/24,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/23,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/22,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/21,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/20,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/19,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/18,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/17,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/16,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/15,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/14,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/13,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/12,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/11,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/10,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/9,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/8,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/7,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/6,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/5,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/4,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/3,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/2,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/5/1,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/30,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/29,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/28,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/27,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/26,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/25,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/24,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/23,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/22,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/21,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/20,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/19,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/18,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/17,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/16,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/15,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/14,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/13,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/12,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/11,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/10,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/9,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/8,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/7,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/6,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/5,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/4,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/3,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/2,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/4/1,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/31,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/30,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/29,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/28,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/27,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/26,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/25,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/24,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/23,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/22,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/21,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/20,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/19,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/18,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/17,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/16,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/15,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/14,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/13,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/12,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/11,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/10,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/9,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/8,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/7,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/6,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/5,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/4,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/3,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/2,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/3/1,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/29,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/28,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/27,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/26,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/25,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/24,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/23,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/22,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/21,0,100,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/20,2,88.888889,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/19,2,88.888889,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/18,3,83.333333,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/17,5,72.222222,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/16,5,72.222222,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/15,5,72.222222,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/14,7,61.111111,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/13,7,61.111111,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/12,9,50,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/11,13,27.777778,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/10,15,16.666667,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/9,15,16.666667,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/8,15,16.666667,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/7,15,16.666667,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/6,15,16.666667,0,0.000319902,312596,,0.003199021,0
青海省,2020/2/5,14,17.647059,0,0.00030213,330984,,0.003021297,0
青海省,2020/2/4,15,0,0,0.000266585,375115,,0.002665851,0
青海省,2020/2/3,13,0,0,0.00023104,432825,,0.002310404,0
青海省,2020/2/2,11,0,0,0.000195496,511520,,0.001954957,0
青海省,2020/2/1,9,0,0,0.000159951,625191,,0.00159951,0
青海省,2020/1/31,8,0,0,0.000142179,703340,,0.001421787,0
青海省,2020/1/30,8,0,0,0.000142179,703340,,0.001421787,0
青海省,2020/1/29,6,0,0,0.000106634,937787,,0.00106634,0
青海省,2020/1/28,6,0,0,0.000106634,937787,,0.00106634,0
青海省,2020/1/27,6,0,0,0.000106634,937787,,0.00106634,0
青海省,2020/1/26,1,0,0,1.78E-05,5626722,,0.000177723,0
青海省,2020/1/25,1,0,0,1.78E-05,5626722,,0.000177723,0
陕西省,2020/6/1,1,98.705502,0.970874,0.000827811,120801,12442459,0.008278106,8.04E-05
陕西省,2020/5/31,0,99.025974,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/30,0,99.025974,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/29,0,99.025974,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/28,0,99.025974,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/27,0,99.025974,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/26,0,99.025974,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/25,0,99.025974,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/24,0,99.025974,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/23,0,99.025974,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/22,1,98.701299,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/21,2,98.376623,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/20,2,98.376623,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/19,2,98.376623,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/18,2,98.376623,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/17,4,97.727273,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/16,4,97.727273,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/15,4,97.727273,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/14,5,97.402597,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/13,8,96.428571,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/12,8,96.428571,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/11,9,96.103896,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/10,11,95.454545,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/9,12,95.12987,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/8,37,87.012987,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/7,37,87.012987,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/6,39,86.363636,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/5,41,85.714286,0.974026,0.000825132,121193,12442459,0.008251316,8.04E-05
陕西省,2020/5/4,40,85.947712,0.980392,0.000819774,121985,12442459,0.008197736,8.04E-05
陕西省,2020/5/3,40,85.947712,0.980392,0.000819774,121985,12442459,0.008197736,8.04E-05
陕西省,2020/5/2,48,83.333333,0.980392,0.000819774,121985,12442459,0.008197736,8.04E-05
陕西省,2020/5/1,49,83.006536,0.980392,0.000819774,121985,12442459,0.008197736,8.04E-05
陕西省,2020/4/30,49,83.006536,0.980392,0.000819774,121985,12442459,0.008197736,8.04E-05
陕西省,2020/4/29,50,82.679739,0.980392,0.000819774,121985,12442459,0.008197736,8.04E-05
陕西省,2020/4/28,50,82.679739,0.980392,0.000819774,121985,12442459,0.008197736,8.04E-05
陕西省,2020/4/27,30,88.461538,1.048951,0.000766194,130515,12442459,0.007661937,8.04E-05
陕西省,2020/4/26,30,88.461538,1.048951,0.000766194,130515,12442459,0.007661937,8.04E-05
陕西省,2020/4/25,30,88.461538,1.048951,0.000766194,130515,12442459,0.007661937,8.04E-05
陕西省,2020/4/24,30,88.461538,1.048951,0.000766194,130515,12442459,0.007661937,8.04E-05
陕西省,2020/4/23,23,90.681004,1.075269,0.000747441,133790,12442459,0.007474407,8.04E-05
陕西省,2020/4/22,23,90.681004,1.075269,0.000747441,133790,12442459,0.007474407,8.04E-05
陕西省,2020/4/21,21,91.33574,1.083032,0.000742083,134756,12442459,0.007420827,8.04E-05
陕西省,2020/4/20,1,98.4375,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/19,1,98.4375,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/18,1,98.4375,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/17,1,98.4375,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/16,2,98.046875,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/15,2,98.046875,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/14,5,96.875,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/13,5,96.875,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/12,5,96.875,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/11,5,96.875,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/10,7,96.09375,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/9,7,96.09375,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/8,7,96.09375,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/7,7,96.09375,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/6,7,96.09375,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/5,8,95.703125,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/4,8,95.703125,1.171875,0.000685824,145810,12442459,0.006858237,8.04E-05
陕西省,2020/4/3,8,95.686275,1.176471,0.000683145,146382,12442459,0.006831447,8.04E-05
陕西省,2020/4/2,10,94.901961,1.176471,0.000683145,146382,12442459,0.006831447,8.04E-05
陕西省,2020/4/1,10,94.901961,1.176471,0.000683145,146382,12442459,0.006831447,8.04E-05
陕西省,2020/3/31,8,95.652174,1.185771,0.000677787,147539,12442459,0.006777867,8.04E-05
陕西省,2020/3/30,8,95.652174,1.185771,0.000677787,147539,12442459,0.006777867,8.04E-05
陕西省,2020/3/29,8,95.652174,1.185771,0.000677787,147539,12442459,0.006777867,8.04E-05
陕西省,2020/3/28,8,95.652174,1.185771,0.000677787,147539,12442459,0.006777867,8.04E-05
陕西省,2020/3/27,8,95.652174,1.185771,0.000677787,147539,12442459,0.006777867,8.04E-05
陕西省,2020/3/26,8,95.652174,1.185771,0.000677787,147539,12442459,0.006777867,8.04E-05
陕西省,2020/3/25,7,96,1.2,0.00066975,149310,12442459,0.006697497,8.04E-05
陕西省,2020/3/24,6,96.385542,1.204819,0.000667071,149909,12442459,0.006670707,8.04E-05
陕西省,2020/3/23,6,96.370968,1.209677,0.000664392,150514,12442459,0.006643917,8.04E-05
陕西省,2020/3/22,6,96.370968,1.209677,0.000664392,150514,12442459,0.006643917,8.04E-05
陕西省,2020/3/21,6,96.370968,1.209677,0.000664392,150514,12442459,0.006643917,8.04E-05
陕西省,2020/3/20,7,95.951417,1.214575,0.000661713,151123,12442459,0.006617127,8.04E-05
陕西省,2020/3/19,6,96.341463,1.219512,0.000659034,151737,12442459,0.006590337,8.04E-05
陕西省,2020/3/18,6,96.341463,1.219512,0.000659034,151737,12442459,0.006590337,8.04E-05
陕西省,2020/3/17,7,95.934959,1.219512,0.000659034,151737,12442459,0.006590337,8.04E-05
